idx,created_date,updated_date,expired,item_idx,item_type,member_idx
23530,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,296
23531,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,307
23532,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,324
23533,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,325
23534,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,330
23535,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,339
23536,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,346
23537,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,355
23538,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,356
23539,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,364
23540,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,374
23541,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,384
23542,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,396
23543,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,408
23544,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,412
23545,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,416
23546,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,417
23547,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,419
23548,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,423
23549,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,425
23550,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,435
23551,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,437
23552,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,438
23553,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,445
23554,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,447
23555,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,448
23556,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,452
23557,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,456
23558,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,460
23559,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,462
23560,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,463
23561,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,464
23562,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,469
23563,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,475
23564,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,485
23565,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,487
23566,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,492
23567,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,493
23568,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,494
23569,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,499
23570,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,500
23571,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,504
23572,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,505
23573,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,506
23574,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,513
23575,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,515
23576,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,518
23577,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,521
23578,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,522
23579,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,523
23580,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,541
23581,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,545
23582,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,546
23583,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,549
23584,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,554
23585,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,565
23586,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,581
23587,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,585
23588,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,587
23589,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,588
23590,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,590
23591,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,593
23592,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,595
23593,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,606
23594,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,609
23595,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,615
23596,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,631
23597,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,632
23598,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,635
23599,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,662
23600,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,667
23601,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,669
23602,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,674
23603,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,675
23604,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,677
23605,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,678
23606,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,690
23607,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,699
23608,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,723
23609,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,728
23610,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,729
23611,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,731
23612,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,734
23613,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,748
23614,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,764
23615,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,766
23616,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,771
23617,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,776
23618,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,777
23619,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,783
23620,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,784
23621,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,787
23622,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,790
23623,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,793
23624,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,802
23625,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,804
23626,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,805
23627,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,806
23628,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,807
23629,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,812
23630,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,815
23631,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,819
23632,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,829
23633,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,831
23634,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,832
23635,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,836
23636,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,839
23637,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,840
23638,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,841
23639,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,883
23640,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,886
23641,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,890
23642,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,891
23643,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,892
23644,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,898
23645,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,900
23646,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,901
23647,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,902
23648,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,905
23649,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,909
23650,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,916
23651,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,924
23652,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,925
23653,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,926
23654,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,928
23655,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,929
23656,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,931
23657,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,933
23658,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,936
23659,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,938
23660,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,941
23661,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,953
23662,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,955
23663,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,968
23664,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,978
23665,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,983
23666,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,988
23667,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,993
23668,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,72,capsule,1000
23669,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,3
23670,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,4
23671,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,6
23672,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,11
23673,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,16
23674,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,17
23675,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,18
23676,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,23
23677,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,31
23678,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,35
23679,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,38
23680,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,42
23681,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,48
23682,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,51
23683,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,60
23684,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,73
23685,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,78
23686,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,82
23687,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,83
23688,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,93
23689,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,96
23690,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,97
23691,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,98
23692,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,112
23693,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,113
23694,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,121
23695,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,126
23696,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,135
23697,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,137
23698,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,140
23699,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,142
23700,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,158
23701,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,161
23702,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,164
23703,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,171
23704,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,172
23705,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,173
23706,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,176
23707,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,179
23708,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,180
23709,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,182
23710,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,192
23711,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,195
23712,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,197
23713,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,198
23714,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,204
23715,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,209
23716,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,211
23717,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,214
23718,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,217
23719,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,219
23720,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,224
23721,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,226
23722,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,231
23723,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,232
23724,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,241
23725,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,242
23726,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,243
23727,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,253
23728,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,257
23729,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,258
23730,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,261
23731,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,262
23732,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,263
23733,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,279
23734,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,295
23735,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,296
23736,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,303
23737,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,308
23738,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,320
23739,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,324
23740,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,331
23741,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,341
23742,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,348
23743,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,350
23744,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,352
23745,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,353
23746,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,360
23747,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,365
23748,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,367
23749,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,372
23750,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,374
23751,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,377
23752,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,378
23753,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,379
23754,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,380
23755,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,381
23756,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,383
23757,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,394
23758,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,402
23759,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,403
23760,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,404
23761,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,419
23762,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,429
23763,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,439
23764,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,441
23765,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,442
23766,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,445
23767,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,447
23768,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,452
23769,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,454
23770,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,463
23771,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,464
23772,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,484
23773,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,486
23774,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,496
23775,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,504
23776,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,507
23777,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,508
23778,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,509
23779,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,510
23780,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,511
23781,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,513
23782,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,515
23783,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,517
23784,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,518
23785,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,530
23786,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,531
23787,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,532
23788,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,535
23789,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,540
23790,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,544
23791,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,553
23792,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,558
23793,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,565
23794,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,571
23795,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,574
23796,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,587
23797,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,593
23798,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,596
23799,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,597
23800,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,608
23801,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,611
23802,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,617
23803,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,620
23804,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,623
23805,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,624
23806,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,625
23807,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,626
23808,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,634
23809,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,641
23810,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,650
23811,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,651
23812,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,653
23813,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,658
23814,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,665
23815,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,667
23816,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,668
23817,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,670
23818,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,674
23819,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,687
23820,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,690
23821,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,691
23822,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,694
23823,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,700
23824,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,701
23825,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,708
23826,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,709
23827,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,712
23828,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,716
23829,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,717
23830,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,720
23831,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,724
23832,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,734
23833,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,736
23834,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,739
23835,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,743
23836,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,745
23837,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,747
23838,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,749
23839,2023-03-01 12:00:00.000000,2023-03-01 12:00:00.000000,N,73,capsule,752
