idx,created_date,updated_date,acidity,bitterness,body,coffeeing_note,content,expired,flavor,item_idx,item_type,like,overall,sweetness,member_idx
4031,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,273
4032,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,280
4033,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,288
4034,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,294
4035,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,297
4036,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,300
4037,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,302
4038,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,304
4039,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,317
4040,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,321
4041,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,323
4042,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,325
4043,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,327
4044,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,339
4045,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,341
4046,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,348
4047,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,352
4048,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,354
4049,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,356
4050,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,359
4051,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,361
4052,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,362
4053,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,363
4054,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,365
4055,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,366
4056,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,369
4057,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,374
4058,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,385
4059,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,386
4060,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,390
4061,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,391
4062,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,395
4063,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,406
4064,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,410
4065,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,411
4066,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,413
4067,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,419
4068,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,423
4069,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,425
4070,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,432
4071,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,435
4072,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,438
4073,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,447
4074,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,457
4075,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,471
4076,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,473
4077,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,474
4078,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,477
4079,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,487
4080,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,497
4081,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,498
4082,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,502
4083,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,503
4084,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,506
4085,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,519
4086,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,528
4087,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,530
4088,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,534
4089,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,539
4090,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,542
4091,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,548
4092,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,557
4093,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,560
4094,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,579
4095,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,584
4096,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,587
4097,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,590
4098,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,598
4099,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,599
4100,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,604
4101,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,609
4102,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,614
4103,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,615
4104,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,616
4105,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,617
4106,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,621
4107,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,630
4108,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,634
4109,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,641
4110,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,644
4111,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,647
4112,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,649
4113,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,652
4114,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,653
4115,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,654
4116,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,658
4117,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,661
4118,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,666
4119,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,694
4120,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,698
4121,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,703
4122,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,713
4123,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,722
4124,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,740
4125,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,751
4126,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,755
4127,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,756
4128,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,761
4129,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,767
4130,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,773
4131,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,774
4132,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,778
4133,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,781
4134,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,783
4135,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,798
4136,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,806
4137,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,808
4138,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,811
4139,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,813
4140,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,816
4141,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,823
4142,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,825
4143,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,828
4144,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,3,8,835
4145,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,839
4146,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,844
4147,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,846
4148,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,6,8,847
4149,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,851
4150,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,854
4151,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,856
4152,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,860
4153,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,863
4154,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,876
4155,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,887
4156,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,8,8,888
4157,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,892
4158,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,897
4159,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,921
4160,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,922
4161,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,5,8,924
4162,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,931
4163,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,933
4164,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,937
4165,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,938
4166,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,949
4167,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,955
4168,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,7,8,957
4169,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,1,8,960
4170,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,961
4171,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,2,8,964
4172,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,974
4173,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,4,8,981
4174,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,9,8,988
4175,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,997
4176,,,7,6,7,"오렌지, 크랜베리, 헤이즐넛, 초코",커피가 괜찮아요,N,8,21,bean,0,10,8,999
4177,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,3,6,8
4178,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,10
4179,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,12
4180,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,22
4181,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,33
4182,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,39
4183,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,49
4184,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,50
4185,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,53
4186,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,73
4187,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,75
4188,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,76
4189,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,78
4190,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,82
4191,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,84
4192,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,89
4193,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,102
4194,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,105
4195,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,112
4196,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,115
4197,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,120
4198,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,126
4199,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,137
4200,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,139
4201,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,141
4202,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,144
4203,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,152
4204,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,156
4205,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,166
4206,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,170
4207,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,176
4208,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,180
4209,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,185
4210,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,189
4211,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,192
4212,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,193
4213,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,196
4214,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,197
4215,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,199
4216,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,208
4217,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,223
4218,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,227
4219,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,228
4220,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,229
4221,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,233
4222,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,234
4223,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,237
4224,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,241
4225,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,243
4226,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,244
4227,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,245
4228,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,247
4229,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,248
4230,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,252
4231,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,258
4232,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,266
4233,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,3,6,278
4234,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,287
4235,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,288
4236,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,4,6,299
4237,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,301
4238,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,302
4239,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,305
4240,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,315
4241,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,317
4242,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,320
4243,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,321
4244,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,326
4245,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,333
4246,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,335
4247,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,340
4248,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,345
4249,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,346
4250,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,357
4251,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,361
4252,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,365
4253,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,367
4254,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,388
