idx,created_date,updated_date,expired,item_idx,item_type,member_idx
4783,,,N,25,bean,279
4784,,,N,25,bean,280
4785,,,N,25,bean,282
4786,,,N,25,bean,284
4787,,,N,25,bean,292
4788,,,N,25,bean,297
4789,,,N,25,bean,299
4790,,,N,25,bean,300
4791,,,N,25,bean,303
4792,,,N,25,bean,306
4793,,,N,25,bean,314
4794,,,N,25,bean,332
4795,,,N,25,bean,338
4796,,,N,25,bean,339
4797,,,N,25,bean,352
4798,,,N,25,bean,355
4799,,,N,25,bean,360
4800,,,N,25,bean,362
4801,,,N,25,bean,363
4802,,,N,25,bean,365
4803,,,N,25,bean,367
4804,,,N,25,bean,382
4805,,,N,25,bean,384
4806,,,N,25,bean,394
4807,,,N,25,bean,395
4808,,,N,25,bean,396
4809,,,N,25,bean,399
4810,,,N,25,bean,408
4811,,,N,25,bean,410
4812,,,N,25,bean,420
4813,,,N,25,bean,430
4814,,,N,25,bean,436
4815,,,N,25,bean,445
4816,,,N,25,bean,447
4817,,,N,25,bean,448
4818,,,N,25,bean,450
4819,,,N,25,bean,451
4820,,,N,25,bean,459
4821,,,N,25,bean,463
4822,,,N,25,bean,467
4823,,,N,25,bean,475
4824,,,N,25,bean,478
4825,,,N,25,bean,481
4826,,,N,25,bean,489
4827,,,N,25,bean,493
4828,,,N,25,bean,494
4829,,,N,25,bean,495
4830,,,N,25,bean,519
4831,,,N,25,bean,524
4832,,,N,25,bean,538
4833,,,N,25,bean,550
4834,,,N,25,bean,552
4835,,,N,25,bean,554
4836,,,N,25,bean,556
4837,,,N,25,bean,559
4838,,,N,25,bean,569
4839,,,N,25,bean,572
4840,,,N,25,bean,574
4841,,,N,25,bean,575
4842,,,N,25,bean,576
4843,,,N,25,bean,580
4844,,,N,25,bean,585
4845,,,N,25,bean,590
4846,,,N,25,bean,591
4847,,,N,25,bean,594
4848,,,N,25,bean,597
4849,,,N,25,bean,607
4850,,,N,25,bean,613
4851,,,N,25,bean,614
4852,,,N,25,bean,622
4853,,,N,25,bean,627
4854,,,N,25,bean,629
4855,,,N,25,bean,633
4856,,,N,25,bean,635
4857,,,N,25,bean,642
4858,,,N,25,bean,644
4859,,,N,25,bean,654
4860,,,N,25,bean,655
4861,,,N,25,bean,658
4862,,,N,25,bean,661
4863,,,N,25,bean,662
4864,,,N,25,bean,668
4865,,,N,25,bean,671
4866,,,N,25,bean,678
4867,,,N,25,bean,681
4868,,,N,25,bean,682
4869,,,N,25,bean,688
4870,,,N,25,bean,690
4871,,,N,25,bean,691
4872,,,N,25,bean,696
4873,,,N,25,bean,698
4874,,,N,25,bean,704
4875,,,N,25,bean,711
4876,,,N,25,bean,714
4877,,,N,25,bean,719
4878,,,N,25,bean,726
4879,,,N,25,bean,727
4880,,,N,25,bean,732
4881,,,N,25,bean,733
4882,,,N,25,bean,739
4883,,,N,25,bean,750
4884,,,N,25,bean,752
4885,,,N,25,bean,754
4886,,,N,25,bean,758
4887,,,N,25,bean,760
4888,,,N,25,bean,765
4889,,,N,25,bean,766
4890,,,N,25,bean,772
4891,,,N,25,bean,777
4892,,,N,25,bean,782
4893,,,N,25,bean,786
4894,,,N,25,bean,787
4895,,,N,25,bean,789
4896,,,N,25,bean,790
4897,,,N,25,bean,791
4898,,,N,25,bean,800
4899,,,N,25,bean,801
4900,,,N,25,bean,804
4901,,,N,25,bean,808
4902,,,N,25,bean,809
4903,,,N,25,bean,812
4904,,,N,25,bean,813
4905,,,N,25,bean,822
4906,,,N,25,bean,823
4907,,,N,25,bean,827
4908,,,N,25,bean,832
4909,,,N,25,bean,840
4910,,,N,25,bean,851
4911,,,N,25,bean,852
4912,,,N,25,bean,861
4913,,,N,25,bean,862
4914,,,N,25,bean,870
4915,,,N,25,bean,877
4916,,,N,25,bean,888
4917,,,N,25,bean,889
4918,,,N,25,bean,890
4919,,,N,25,bean,891
4920,,,N,25,bean,896
4921,,,N,25,bean,908
4922,,,N,25,bean,909
4923,,,N,25,bean,914
4924,,,N,25,bean,917
4925,,,N,25,bean,918
4926,,,N,25,bean,920
4927,,,N,25,bean,924
4928,,,N,25,bean,930
4929,,,N,25,bean,932
4930,,,N,25,bean,933
4931,,,N,25,bean,935
4932,,,N,25,bean,938
4933,,,N,25,bean,947
4934,,,N,25,bean,949
4935,,,N,25,bean,965
4936,,,N,25,bean,968
4937,,,N,25,bean,970
4938,,,N,25,bean,979
4939,,,N,25,bean,980
4940,,,N,25,bean,993
4941,,,N,25,bean,998
4942,,,N,26,bean,11
4943,,,N,26,bean,15
4944,,,N,26,bean,21
4945,,,N,26,bean,24
4946,,,N,26,bean,25
4947,,,N,26,bean,34
4948,,,N,26,bean,35
4949,,,N,26,bean,51
4950,,,N,26,bean,58
4951,,,N,26,bean,60
4952,,,N,26,bean,69
4953,,,N,26,bean,72
4954,,,N,26,bean,73
4955,,,N,26,bean,74
4956,,,N,26,bean,78
4957,,,N,26,bean,79
4958,,,N,26,bean,80
4959,,,N,26,bean,85
4960,,,N,26,bean,87
4961,,,N,26,bean,100
4962,,,N,26,bean,103
4963,,,N,26,bean,114
4964,,,N,26,bean,120
4965,,,N,26,bean,122
4966,,,N,26,bean,134
4967,,,N,26,bean,146
4968,,,N,26,bean,148
4969,,,N,26,bean,149
4970,,,N,26,bean,150
4971,,,N,26,bean,151
4972,,,N,26,bean,160
4973,,,N,26,bean,169
4974,,,N,26,bean,179
4975,,,N,26,bean,184
4976,,,N,26,bean,191
4977,,,N,26,bean,192
4978,,,N,26,bean,198
4979,,,N,26,bean,200
4980,,,N,26,bean,202
4981,,,N,26,bean,205
4982,,,N,26,bean,207
4983,,,N,26,bean,208
4984,,,N,26,bean,210
4985,,,N,26,bean,224
4986,,,N,26,bean,226
4987,,,N,26,bean,228
4988,,,N,26,bean,231
4989,,,N,26,bean,237
4990,,,N,26,bean,240
4991,,,N,26,bean,250
4992,,,N,26,bean,251
4993,,,N,26,bean,253
4994,,,N,26,bean,256
4995,,,N,26,bean,257
4996,,,N,26,bean,263
4997,,,N,26,bean,266
4998,,,N,26,bean,275
4999,,,N,26,bean,288
5000,,,N,26,bean,290
5001,,,N,26,bean,300
5002,,,N,26,bean,308
5003,,,N,26,bean,315
5004,,,N,26,bean,320
5005,,,N,26,bean,321
5006,,,N,26,bean,330
5007,,,N,26,bean,332
5008,,,N,26,bean,341
5009,,,N,26,bean,347
5010,,,N,26,bean,359
5011,,,N,26,bean,361
5012,,,N,26,bean,376
5013,,,N,26,bean,377
5014,,,N,26,bean,378
5015,,,N,26,bean,383
5016,,,N,26,bean,387
5017,,,N,26,bean,391
5018,,,N,26,bean,394
5019,,,N,26,bean,400
5020,,,N,26,bean,402
5021,,,N,26,bean,403
5022,,,N,26,bean,404
5023,,,N,26,bean,409
5024,,,N,26,bean,411
5025,,,N,26,bean,413
5026,,,N,26,bean,416
5027,,,N,26,bean,420
5028,,,N,26,bean,428
5029,,,N,26,bean,430
5030,,,N,26,bean,434
5031,,,N,26,bean,439
5032,,,N,26,bean,447
5033,,,N,26,bean,448
5034,,,N,26,bean,453
5035,,,N,26,bean,463
5036,,,N,26,bean,464
5037,,,N,26,bean,485
5038,,,N,26,bean,493
5039,,,N,26,bean,499
5040,,,N,26,bean,515
5041,,,N,26,bean,522
5042,,,N,26,bean,529
5043,,,N,26,bean,530
5044,,,N,26,bean,534
5045,,,N,26,bean,537
5046,,,N,26,bean,544
5047,,,N,26,bean,553
5048,,,N,26,bean,560
5049,,,N,26,bean,561
5050,,,N,26,bean,567
5051,,,N,26,bean,577
5052,,,N,26,bean,580
5053,,,N,26,bean,581
5054,,,N,26,bean,587
5055,,,N,26,bean,590
5056,,,N,26,bean,595
5057,,,N,26,bean,600
5058,,,N,26,bean,602
5059,,,N,26,bean,617
5060,,,N,26,bean,619
5061,,,N,26,bean,629
5062,,,N,26,bean,630
5063,,,N,26,bean,631
5064,,,N,26,bean,640
5065,,,N,26,bean,657
5066,,,N,26,bean,664
5067,,,N,26,bean,674
5068,,,N,26,bean,686
5069,,,N,26,bean,687
5070,,,N,26,bean,688
5071,,,N,26,bean,693
5072,,,N,26,bean,700
5073,,,N,26,bean,702
5074,,,N,26,bean,705
5075,,,N,26,bean,708
5076,,,N,26,bean,710
5077,,,N,26,bean,722
5078,,,N,26,bean,723
5079,,,N,26,bean,724
5080,,,N,26,bean,725
5081,,,N,26,bean,727
5082,,,N,26,bean,729
5083,,,N,26,bean,737
5084,,,N,26,bean,748
5085,,,N,26,bean,751
5086,,,N,26,bean,752
5087,,,N,26,bean,753
5088,,,N,26,bean,756
5089,,,N,26,bean,757
5090,,,N,26,bean,758
5091,,,N,26,bean,761
5092,,,N,26,bean,763
5093,,,N,26,bean,773
5094,,,N,26,bean,780
5095,,,N,26,bean,785
5096,,,N,26,bean,788
5097,,,N,26,bean,789
5098,,,N,26,bean,793
5099,,,N,26,bean,804
5100,,,N,26,bean,806
5101,,,N,26,bean,807
5102,,,N,26,bean,808
5103,,,N,26,bean,812
5104,,,N,26,bean,814
5105,,,N,26,bean,817
5106,,,N,26,bean,829
5107,,,N,26,bean,830
5108,,,N,26,bean,838
5109,,,N,26,bean,842
5110,,,N,26,bean,846
5111,,,N,26,bean,863
5112,,,N,26,bean,864
5113,,,N,26,bean,871
5114,,,N,26,bean,872
5115,,,N,26,bean,891
5116,,,N,26,bean,901
5117,,,N,26,bean,904
5118,,,N,26,bean,913
5119,,,N,26,bean,915
5120,,,N,26,bean,919
5121,,,N,26,bean,922
5122,,,N,26,bean,925
5123,,,N,26,bean,926
5124,,,N,26,bean,931
5125,,,N,26,bean,935
5126,,,N,26,bean,941
5127,,,N,26,bean,944
5128,,,N,26,bean,945
5129,,,N,26,bean,946
5130,,,N,26,bean,947
5131,,,N,26,bean,953
5132,,,N,26,bean,957
5133,,,N,26,bean,959
5134,,,N,26,bean,963
5135,,,N,26,bean,964
5136,,,N,26,bean,972
5137,,,N,26,bean,975
5138,,,N,26,bean,977
5139,,,N,26,bean,978
5140,,,N,26,bean,990
5141,,,N,26,bean,991
5142,,,N,26,bean,993
5143,,,N,26,bean,1000
5144,,,N,27,bean,3
5145,,,N,27,bean,5
5146,,,N,27,bean,15
5147,,,N,27,bean,16
5148,,,N,27,bean,20
5149,,,N,27,bean,29
5150,,,N,27,bean,30
5151,,,N,27,bean,33
5152,,,N,27,bean,37
5153,,,N,27,bean,43
5154,,,N,27,bean,44
5155,,,N,27,bean,48
5156,,,N,27,bean,61
5157,,,N,27,bean,64
5158,,,N,27,bean,66
5159,,,N,27,bean,80
5160,,,N,27,bean,83
5161,,,N,27,bean,85
5162,,,N,27,bean,91
5163,,,N,27,bean,107
5164,,,N,27,bean,111
5165,,,N,27,bean,116
5166,,,N,27,bean,121
5167,,,N,27,bean,125
5168,,,N,27,bean,126
5169,,,N,27,bean,136
5170,,,N,27,bean,139
5171,,,N,27,bean,146
5172,,,N,27,bean,148
5173,,,N,27,bean,152
5174,,,N,27,bean,159
5175,,,N,27,bean,162
5176,,,N,27,bean,165
5177,,,N,27,bean,190
5178,,,N,27,bean,191
5179,,,N,27,bean,193
5180,,,N,27,bean,195
5181,,,N,27,bean,196
5182,,,N,27,bean,202
5183,,,N,27,bean,204
5184,,,N,27,bean,205
5185,,,N,27,bean,208
5186,,,N,27,bean,212
5187,,,N,27,bean,213
5188,,,N,27,bean,215
5189,,,N,27,bean,216
5190,,,N,27,bean,220
5191,,,N,27,bean,222
5192,,,N,27,bean,234
5193,,,N,27,bean,237
5194,,,N,27,bean,239
5195,,,N,27,bean,255
5196,,,N,27,bean,257
5197,,,N,27,bean,259
5198,,,N,27,bean,264
5199,,,N,27,bean,267
5200,,,N,27,bean,268
5201,,,N,27,bean,276
5202,,,N,27,bean,280
5203,,,N,27,bean,290
5204,,,N,27,bean,306
5205,,,N,27,bean,311
5206,,,N,27,bean,316
5207,,,N,27,bean,326
5208,,,N,27,bean,335
5209,,,N,27,bean,336
5210,,,N,27,bean,348
5211,,,N,27,bean,353
5212,,,N,27,bean,366
5213,,,N,27,bean,379
5214,,,N,27,bean,385
5215,,,N,27,bean,387
5216,,,N,27,bean,398
5217,,,N,27,bean,401
5218,,,N,27,bean,402
5219,,,N,27,bean,407
5220,,,N,27,bean,413
5221,,,N,27,bean,416
5222,,,N,27,bean,418
5223,,,N,27,bean,421
5224,,,N,27,bean,430
5225,,,N,27,bean,438
5226,,,N,27,bean,444
5227,,,N,27,bean,445
5228,,,N,27,bean,448
5229,,,N,27,bean,449
5230,,,N,27,bean,454
5231,,,N,27,bean,458
5232,,,N,27,bean,460
5233,,,N,27,bean,467
5234,,,N,27,bean,471
5235,,,N,27,bean,475
5236,,,N,27,bean,480
5237,,,N,27,bean,482
5238,,,N,27,bean,484
5239,,,N,27,bean,491
5240,,,N,27,bean,495
5241,,,N,27,bean,499
5242,,,N,27,bean,502
5243,,,N,27,bean,519
5244,,,N,27,bean,527
5245,,,N,27,bean,539
5246,,,N,27,bean,545
5247,,,N,27,bean,546
5248,,,N,27,bean,548
5249,,,N,27,bean,555
5250,,,N,27,bean,568
5251,,,N,27,bean,571
5252,,,N,27,bean,572
5253,,,N,27,bean,577
5254,,,N,27,bean,579
5255,,,N,27,bean,585
5256,,,N,27,bean,589
5257,,,N,27,bean,590
5258,,,N,27,bean,592
5259,,,N,27,bean,596
5260,,,N,27,bean,600
5261,,,N,27,bean,602
5262,,,N,27,bean,609
5263,,,N,27,bean,616
5264,,,N,27,bean,620
5265,,,N,27,bean,625
5266,,,N,27,bean,626
5267,,,N,27,bean,631
5268,,,N,27,bean,639
5269,,,N,27,bean,641
5270,,,N,27,bean,643
5271,,,N,27,bean,647
5272,,,N,27,bean,649
5273,,,N,27,bean,653
5274,,,N,27,bean,654
5275,,,N,27,bean,657
5276,,,N,27,bean,663
5277,,,N,27,bean,669
5278,,,N,27,bean,672
5279,,,N,27,bean,681
5280,,,N,27,bean,683
5281,,,N,27,bean,685
5282,,,N,27,bean,691
5283,,,N,27,bean,695
5284,,,N,27,bean,697
5285,,,N,27,bean,709
5286,,,N,27,bean,714
5287,,,N,27,bean,729
5288,,,N,27,bean,732
5289,,,N,27,bean,734
5290,,,N,27,bean,739
5291,,,N,27,bean,740
5292,,,N,27,bean,749
5293,,,N,27,bean,754
5294,,,N,27,bean,764
5295,,,N,27,bean,768
5296,,,N,27,bean,769
5297,,,N,27,bean,770
5298,,,N,27,bean,782
5299,,,N,27,bean,793
5300,,,N,27,bean,797
5301,,,N,27,bean,801
5302,,,N,27,bean,814
5303,,,N,27,bean,816
5304,,,N,27,bean,820
5305,,,N,27,bean,822
5306,,,N,27,bean,823
5307,,,N,27,bean,835
5308,,,N,27,bean,843
5309,,,N,27,bean,847
5310,,,N,27,bean,848
5311,,,N,27,bean,849
5312,,,N,27,bean,852
5313,,,N,27,bean,853
5314,,,N,27,bean,854
5315,,,N,27,bean,856
5316,,,N,27,bean,858
5317,,,N,27,bean,862
5318,,,N,27,bean,872
5319,,,N,27,bean,873
5320,,,N,27,bean,876
5321,,,N,27,bean,877
5322,,,N,27,bean,879
5323,,,N,27,bean,884
5324,,,N,27,bean,889
5325,,,N,27,bean,890
5326,,,N,27,bean,897
5327,,,N,27,bean,902
5328,,,N,27,bean,906
5329,,,N,27,bean,909
5330,,,N,27,bean,919
5331,,,N,27,bean,922
5332,,,N,27,bean,923
5333,,,N,27,bean,931
5334,,,N,27,bean,936
5335,,,N,27,bean,942
5336,,,N,27,bean,943
5337,,,N,27,bean,947
5338,,,N,27,bean,948
5339,,,N,27,bean,950
5340,,,N,27,bean,958
5341,,,N,27,bean,959
5342,,,N,27,bean,968
5343,,,N,27,bean,977
5344,,,N,27,bean,979
5345,,,N,27,bean,984
5346,,,N,27,bean,999
5347,,,N,28,bean,5
5348,,,N,28,bean,7
5349,,,N,28,bean,11
5350,,,N,28,bean,16
5351,,,N,28,bean,19
5352,,,N,28,bean,23
5353,,,N,28,bean,26
5354,,,N,28,bean,44
5355,,,N,28,bean,55
5356,,,N,28,bean,68
5357,,,N,28,bean,74
5358,,,N,28,bean,76
5359,,,N,28,bean,78
5360,,,N,28,bean,85
5361,,,N,28,bean,86
5362,,,N,28,bean,87
5363,,,N,28,bean,94
5364,,,N,28,bean,95
5365,,,N,28,bean,97
5366,,,N,28,bean,106
5367,,,N,28,bean,109
5368,,,N,28,bean,114
5369,,,N,28,bean,118
5370,,,N,28,bean,124
5371,,,N,28,bean,126
5372,,,N,28,bean,127
5373,,,N,28,bean,129
5374,,,N,28,bean,133
5375,,,N,28,bean,139
5376,,,N,28,bean,140
5377,,,N,28,bean,141
5378,,,N,28,bean,145
5379,,,N,28,bean,146
5380,,,N,28,bean,156
5381,,,N,28,bean,157
5382,,,N,28,bean,159
5383,,,N,28,bean,164
5384,,,N,28,bean,167
5385,,,N,28,bean,173
5386,,,N,28,bean,175
5387,,,N,28,bean,178
5388,,,N,28,bean,181
5389,,,N,28,bean,187
5390,,,N,28,bean,197
5391,,,N,28,bean,200
5392,,,N,28,bean,212
5393,,,N,28,bean,222
5394,,,N,28,bean,226
5395,,,N,28,bean,235
5396,,,N,28,bean,237
5397,,,N,28,bean,238
5398,,,N,28,bean,251
5399,,,N,28,bean,253
5400,,,N,28,bean,255
5401,,,N,28,bean,256
5402,,,N,28,bean,265
5403,,,N,28,bean,269
5404,,,N,28,bean,279
5405,,,N,28,bean,283
5406,,,N,28,bean,286
5407,,,N,28,bean,296
5408,,,N,28,bean,309
5409,,,N,28,bean,313
5410,,,N,28,bean,322
5411,,,N,28,bean,337
5412,,,N,28,bean,339
5413,,,N,28,bean,342
5414,,,N,28,bean,348
5415,,,N,28,bean,357
5416,,,N,28,bean,358
5417,,,N,28,bean,359
5418,,,N,28,bean,374
5419,,,N,28,bean,375
5420,,,N,28,bean,380
5421,,,N,28,bean,401
5422,,,N,28,bean,407
5423,,,N,28,bean,408
5424,,,N,28,bean,412
5425,,,N,28,bean,416
5426,,,N,28,bean,427
5427,,,N,28,bean,431
5428,,,N,28,bean,435
5429,,,N,28,bean,446
5430,,,N,28,bean,448
5431,,,N,28,bean,455
5432,,,N,28,bean,458
5433,,,N,28,bean,462
5434,,,N,28,bean,471
5435,,,N,28,bean,478
5436,,,N,28,bean,483
5437,,,N,28,bean,493
5438,,,N,28,bean,496
5439,,,N,28,bean,497
5440,,,N,28,bean,504
5441,,,N,28,bean,510
5442,,,N,28,bean,511
5443,,,N,28,bean,517
5444,,,N,28,bean,523
5445,,,N,28,bean,527
5446,,,N,28,bean,528
5447,,,N,28,bean,538
5448,,,N,28,bean,540
5449,,,N,28,bean,542
5450,,,N,28,bean,544
5451,,,N,28,bean,547
5452,,,N,28,bean,549
5453,,,N,28,bean,555
5454,,,N,28,bean,558
5455,,,N,28,bean,561
5456,,,N,28,bean,569
5457,,,N,28,bean,576
5458,,,N,28,bean,580
5459,,,N,28,bean,583
5460,,,N,28,bean,589
5461,,,N,28,bean,596
5462,,,N,28,bean,600
5463,,,N,28,bean,603
5464,,,N,28,bean,610
5465,,,N,28,bean,620
5466,,,N,28,bean,621
5467,,,N,28,bean,624
5468,,,N,28,bean,625
5469,,,N,28,bean,631
5470,,,N,28,bean,634
5471,,,N,28,bean,636
5472,,,N,28,bean,643
5473,,,N,28,bean,645
5474,,,N,28,bean,657
5475,,,N,28,bean,660
5476,,,N,28,bean,662
5477,,,N,28,bean,664
5478,,,N,28,bean,671
5479,,,N,28,bean,676
5480,,,N,28,bean,679
5481,,,N,28,bean,693
5482,,,N,28,bean,703
5483,,,N,28,bean,704
5484,,,N,28,bean,706
5485,,,N,28,bean,709
5486,,,N,28,bean,716
5487,,,N,28,bean,717
5488,,,N,28,bean,720
5489,,,N,28,bean,728
5490,,,N,28,bean,729
5491,,,N,28,bean,730
5492,,,N,28,bean,732
5493,,,N,28,bean,734
5494,,,N,28,bean,743
5495,,,N,28,bean,748
5496,,,N,28,bean,750
5497,,,N,28,bean,756
5498,,,N,28,bean,759
5499,,,N,28,bean,761
5500,,,N,28,bean,763
5501,,,N,28,bean,766
5502,,,N,28,bean,772
5503,,,N,28,bean,775
5504,,,N,28,bean,776
5505,,,N,28,bean,790
5506,,,N,28,bean,794
5507,,,N,28,bean,806
5508,,,N,28,bean,807
5509,,,N,28,bean,809
5510,,,N,28,bean,810
5511,,,N,28,bean,816
5512,,,N,28,bean,817
5513,,,N,28,bean,827
5514,,,N,28,bean,829
5515,,,N,28,bean,831
5516,,,N,28,bean,843
5517,,,N,28,bean,845
5518,,,N,28,bean,852
5519,,,N,28,bean,862
5520,,,N,28,bean,872
5521,,,N,28,bean,875
5522,,,N,28,bean,888
5523,,,N,28,bean,889
5524,,,N,28,bean,901
5525,,,N,28,bean,903
5526,,,N,28,bean,912
5527,,,N,28,bean,913
5528,,,N,28,bean,914
5529,,,N,28,bean,923
5530,,,N,28,bean,933
5531,,,N,28,bean,934
5532,,,N,28,bean,935
5533,,,N,28,bean,939
5534,,,N,28,bean,944
5535,,,N,28,bean,949
5536,,,N,28,bean,952
5537,,,N,28,bean,969
5538,,,N,28,bean,974
5539,,,N,28,bean,989
5540,,,N,28,bean,993
5541,,,N,28,bean,996
5542,,,N,29,bean,2
5543,,,N,29,bean,3
5544,,,N,29,bean,5
5545,,,N,29,bean,10
5546,,,N,29,bean,21
5547,,,N,29,bean,24
5548,,,N,29,bean,35
5549,,,N,29,bean,38
5550,,,N,29,bean,47
5551,,,N,29,bean,48
5552,,,N,29,bean,51
5553,,,N,29,bean,55
5554,,,N,29,bean,67
5555,,,N,29,bean,77
5556,,,N,29,bean,83
5557,,,N,29,bean,103
5558,,,N,29,bean,119
5559,,,N,29,bean,121
5560,,,N,29,bean,137
5561,,,N,29,bean,147
5562,,,N,29,bean,160
5563,,,N,29,bean,166
5564,,,N,29,bean,179
5565,,,N,29,bean,194
5566,,,N,29,bean,199
5567,,,N,29,bean,206
5568,,,N,29,bean,209
5569,,,N,29,bean,222
5570,,,N,29,bean,225
5571,,,N,29,bean,230
5572,,,N,29,bean,231
5573,,,N,29,bean,236
5574,,,N,29,bean,241
5575,,,N,29,bean,242
5576,,,N,29,bean,257
5577,,,N,29,bean,288
5578,,,N,29,bean,291
5579,,,N,29,bean,296
5580,,,N,29,bean,297
5581,,,N,29,bean,298
5582,,,N,29,bean,300
5583,,,N,29,bean,302
5584,,,N,29,bean,304
5585,,,N,29,bean,305
5586,,,N,29,bean,315
5587,,,N,29,bean,321
5588,,,N,29,bean,323
5589,,,N,29,bean,331
5590,,,N,29,bean,335
5591,,,N,29,bean,345
5592,,,N,29,bean,348
5593,,,N,29,bean,349
5594,,,N,29,bean,353
5595,,,N,29,bean,357
5596,,,N,29,bean,358
5597,,,N,29,bean,361
5598,,,N,29,bean,365
5599,,,N,29,bean,367
5600,,,N,29,bean,374
5601,,,N,29,bean,376
5602,,,N,29,bean,378
5603,,,N,29,bean,386
5604,,,N,29,bean,387
5605,,,N,29,bean,390
5606,,,N,29,bean,391
5607,,,N,29,bean,406
5608,,,N,29,bean,411
5609,,,N,29,bean,413
5610,,,N,29,bean,421
5611,,,N,29,bean,422
5612,,,N,29,bean,428
5613,,,N,29,bean,432
5614,,,N,29,bean,433
5615,,,N,29,bean,439
5616,,,N,29,bean,443
5617,,,N,29,bean,445
5618,,,N,29,bean,448
5619,,,N,29,bean,449
5620,,,N,29,bean,450
5621,,,N,29,bean,452
5622,,,N,29,bean,458
5623,,,N,29,bean,460
5624,,,N,29,bean,461
5625,,,N,29,bean,463
5626,,,N,29,bean,464
5627,,,N,29,bean,475
5628,,,N,29,bean,478
5629,,,N,29,bean,489
5630,,,N,29,bean,491
5631,,,N,29,bean,493
5632,,,N,29,bean,495
5633,,,N,29,bean,504
5634,,,N,29,bean,510
5635,,,N,29,bean,511
5636,,,N,29,bean,515
5637,,,N,29,bean,518
5638,,,N,29,bean,522
5639,,,N,29,bean,527
5640,,,N,29,bean,531
5641,,,N,29,bean,534
5642,,,N,29,bean,539
5643,,,N,29,bean,553
5644,,,N,29,bean,555
5645,,,N,29,bean,568
5646,,,N,29,bean,575
5647,,,N,29,bean,578
5648,,,N,29,bean,588
5649,,,N,29,bean,592
5650,,,N,29,bean,598
5651,,,N,29,bean,600
5652,,,N,29,bean,602
5653,,,N,29,bean,603
5654,,,N,29,bean,609
5655,,,N,29,bean,616
5656,,,N,29,bean,620
5657,,,N,29,bean,624
5658,,,N,29,bean,625
5659,,,N,29,bean,633
5660,,,N,29,bean,635
5661,,,N,29,bean,638
5662,,,N,29,bean,644
5663,,,N,29,bean,649
5664,,,N,29,bean,650
5665,,,N,29,bean,662
5666,,,N,29,bean,669
5667,,,N,29,bean,673
5668,,,N,29,bean,676
5669,,,N,29,bean,682
5670,,,N,29,bean,685
5671,,,N,29,bean,687
5672,,,N,29,bean,690
5673,,,N,29,bean,702
5674,,,N,29,bean,716
5675,,,N,29,bean,721
5676,,,N,29,bean,722
5677,,,N,29,bean,732
5678,,,N,29,bean,735
5679,,,N,29,bean,737
5680,,,N,29,bean,745
5681,,,N,29,bean,748
5682,,,N,29,bean,749
5683,,,N,29,bean,750
5684,,,N,29,bean,757
5685,,,N,29,bean,758
5686,,,N,29,bean,762
5687,,,N,29,bean,769
5688,,,N,29,bean,773
5689,,,N,29,bean,775
5690,,,N,29,bean,776
5691,,,N,29,bean,783
5692,,,N,29,bean,785
5693,,,N,29,bean,788
5694,,,N,29,bean,791
5695,,,N,29,bean,793
5696,,,N,29,bean,794
5697,,,N,29,bean,806
5698,,,N,29,bean,808
5699,,,N,29,bean,811
5700,,,N,29,bean,815
5701,,,N,29,bean,816
5702,,,N,29,bean,820
5703,,,N,29,bean,825
5704,,,N,29,bean,829
5705,,,N,29,bean,834
5706,,,N,29,bean,847
5707,,,N,29,bean,848
5708,,,N,29,bean,858
5709,,,N,29,bean,864
5710,,,N,29,bean,866
5711,,,N,29,bean,867
5712,,,N,29,bean,876
5713,,,N,29,bean,878
5714,,,N,29,bean,879
5715,,,N,29,bean,880
5716,,,N,29,bean,886
5717,,,N,29,bean,890
5718,,,N,29,bean,893
5719,,,N,29,bean,899
5720,,,N,29,bean,902
5721,,,N,29,bean,903
5722,,,N,29,bean,917
5723,,,N,29,bean,921
5724,,,N,29,bean,922
5725,,,N,29,bean,935
5726,,,N,29,bean,938
5727,,,N,29,bean,943
5728,,,N,29,bean,950
5729,,,N,29,bean,956
5730,,,N,29,bean,964
5731,,,N,29,bean,980
5732,,,N,29,bean,983
5733,,,N,29,bean,996
5734,,,N,29,bean,1000
5735,,,N,30,bean,10
5736,,,N,30,bean,17
5737,,,N,30,bean,19
5738,,,N,30,bean,20
5739,,,N,30,bean,21
5740,,,N,30,bean,28
5741,,,N,30,bean,37
5742,,,N,30,bean,43
5743,,,N,30,bean,45
5744,,,N,30,bean,48
5745,,,N,30,bean,51
5746,,,N,30,bean,54
5747,,,N,30,bean,55
5748,,,N,30,bean,69
5749,,,N,30,bean,76
5750,,,N,30,bean,93
5751,,,N,30,bean,100
5752,,,N,30,bean,101
5753,,,N,30,bean,111
5754,,,N,30,bean,117
5755,,,N,30,bean,124
5756,,,N,30,bean,130
5757,,,N,30,bean,137
5758,,,N,30,bean,138
5759,,,N,30,bean,142
5760,,,N,30,bean,143
5761,,,N,30,bean,146
5762,,,N,30,bean,147
5763,,,N,30,bean,151
5764,,,N,30,bean,152
5765,,,N,30,bean,153
5766,,,N,30,bean,154
5767,,,N,30,bean,164
5768,,,N,30,bean,167
5769,,,N,30,bean,168
5770,,,N,30,bean,170
5771,,,N,30,bean,176
5772,,,N,30,bean,177
5773,,,N,30,bean,185
5774,,,N,30,bean,197
5775,,,N,30,bean,198
5776,,,N,30,bean,199
5777,,,N,30,bean,200
5778,,,N,30,bean,202
5779,,,N,30,bean,203
