idx,created_date,updated_date,acidity,bitterness,body,coffeeing_note,content,expired,flavor,item_idx,item_type,like,overall,sweetness,member_idx
4258,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,460
4259,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,465
4260,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,467
4261,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,468
4262,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,470
4263,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,472
4264,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,481
4265,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,492
4266,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,510
4267,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,512
4268,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,517
4269,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,524
4270,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,526
4271,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,529
4272,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,534
4273,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,535
4274,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,539
4275,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,543
4276,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,547
4277,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,549
4278,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,551
4279,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,556
4280,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,560
4281,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,561
4282,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,563
4283,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,566
4284,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,572
4285,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,577
4286,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,585
4287,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,588
4288,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,598
4289,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,619
4290,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,621
4291,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,637
4292,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,638
4293,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,644
4294,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,652
4295,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,4,6,658
4296,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,659
4297,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,3,6,661
4298,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,673
4299,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,680
4300,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,681
4301,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,682
4302,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,4,6,689
4303,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,692
4304,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,694
4305,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,705
4306,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,709
4307,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,712
4308,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,718
4309,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,722
4310,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,727
4311,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,728
4312,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,732
4313,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,734
4314,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,743
4315,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,746
4316,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,756
4317,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,772
4318,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,773
4319,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,779
4320,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,782
4321,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,784
4322,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,788
4323,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,789
4324,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,790
4325,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,792
4326,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,797
4327,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,801
4328,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,807
4329,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,810
4330,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,812
4331,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,823
4332,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,835
4333,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,838
4334,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,850
4335,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,858
4336,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,861
4337,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,863
4338,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,872
4339,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,873
4340,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,876
4341,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,879
4342,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,3,6,880
4343,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,885
4344,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,890
4345,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,893
4346,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,3,6,898
4347,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,900
4348,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,901
4349,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,902
4350,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,903
4351,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,905
4352,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,909
4353,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,916
4354,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,917
4355,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,918
4356,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,921
4357,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,931
4358,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,7,6,934
4359,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,1,6,935
4360,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,6,6,944
4361,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,955
4362,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,959
4363,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,960
4364,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,961
4365,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,2,6,962
4366,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,10,6,965
4367,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,971
4368,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,5,6,979
4369,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,8,6,981
4370,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,989
4371,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,992
4372,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,994
4373,,,4,8,8,"오크나무, 견과류, 밀크초코",커피가 괜찮아요,N,7,22,bean,0,9,6,999
4374,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,3
4375,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,4,6,4
4376,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,11
4377,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,17
4378,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,19
4379,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,28
4380,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,29
4381,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,31
4382,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,39
4383,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,52
4384,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,53
4385,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,62
4386,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,63
4387,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,65
4388,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,68
4389,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,70
4390,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,76
4391,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,83
4392,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,94
4393,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,103
4394,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,115
4395,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,121
4396,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,127
4397,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,129
4398,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,133
4399,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,138
4400,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,149
4401,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,151
4402,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,153
4403,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,2,6,156
4404,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,160
4405,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,173
4406,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,176
4407,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,4,6,177
4408,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,181
4409,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,182
4410,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,201
4411,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,205
4412,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,208
4413,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,209
4414,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,214
4415,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,222
4416,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,223
4417,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,228
4418,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,231
4419,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,236
4420,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,237
4421,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,241
4422,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,242
4423,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,245
4424,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,2,6,250
4425,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,2,6,254
4426,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,255
4427,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,264
4428,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,269
4429,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,276
4430,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,278
4431,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,279
4432,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,4,6,280
4433,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,282
4434,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,294
4435,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,5,6,296
4436,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,307
4437,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,320
4438,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,325
4439,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,344
4440,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,350
4441,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,358
4442,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,361
4443,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,362
4444,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,364
4445,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,372
4446,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,2,6,375
4447,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,376
4448,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,379
4449,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,389
4450,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,1,6,391
4451,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,393
4452,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,399
4453,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,406
4454,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,407
4455,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,413
4456,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,416
4457,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,433
4458,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,436
4459,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,439
4460,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,441
4461,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,445
4462,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,446
4463,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,455
4464,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,462
4465,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,463
4466,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,4,6,468
4467,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,480
4468,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,483
4469,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,486
4470,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,491
4471,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,499
4472,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,500
4473,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,501
4474,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,507
4475,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,512
4476,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,514
4477,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,518
4478,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,520
4479,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,524
4480,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,3,6,525
4481,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,529
4482,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,533
4483,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,543
4484,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,545
4485,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,549
4486,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,550
4487,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,552
4488,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,554
4489,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,555
4490,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,558
4491,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,559
4492,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,561
4493,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,562
4494,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,571
4495,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,2,6,572
4496,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,577
4497,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,580
4498,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,581
4499,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,592
4500,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,595
4501,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,598
4502,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,8,6,602
4503,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,603
4504,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,6,6,607
4505,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,10,6,608
4506,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,609
4507,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,7,6,611
4508,,,2,6,6,"아몬드, 토스트, 보리",커피가 괜찮아요,N,6,23,bean,0,9,6,616
