idx,name_ko,recommendation
111,하프-카페이나토,"[{'id': 63, 'title': '마이애미'}, {'id': 5, 'title': '초콜라티노'}, {'id': 116, 'title': '이니지오'}, {'id': 62, 'title': '리반토'}, {'id': 50, 'title': '갈라파고스 스페셜 리저브'}, {'id': 142, 'title': '아플로라지오'}, {'id': 60, 'title': '라 쿰플리다 레피나다'}, {'id': 30, 'title': '까페시또 데 쿠바'}, {'id': 66, 'title': '니카라과'}, {'id': 57, 'title': '재마이카 블루 마운틴'}]"
112,하와이 코나 리미티드 에디션,"[{'id': 135, 'title': '스위트 바닐라'}, {'id': 71, 'title': '파리 에스프레소'}, {'id': 1, 'title': '아마레티'}, {'id': 24, 'title': '에이지드 수마트라'}, {'id': 124, 'title': '오다시오'}, {'id': 48, 'title': '프레도 델리카토'}, {'id': 62, 'title': '리반토'}, {'id': 143, 'title': '비안코 레게로'}, {'id': 72, 'title': '페루 오가닉'}, {'id': 117, 'title': '인텐소 (커피)'}]"
113,헤이즐리노 머핀,"[{'id': 50, 'title': '갈라파고스 스페셜 리저브'}, {'id': 59, 'title': '카자아르'}, {'id': 141, 'title': '위스키 에센스'}, {'id': 92, 'title': '알티시오'}, {'id': 147, 'title': '포레스트 푸르트'}, {'id': 125, 'title': '오라푸리오'}, {'id': 82, 'title': '도쿄 비발또 롱고'}, {'id': 14, 'title': '인피니트 에스프레소'}, {'id': 78, 'title': '스쿠로'}, {'id': 17, 'title': '리니시오 롱고'}]"
114,아이스 포르테,"[{'id': 139, 'title': '비비다 B12'}, {'id': 126, 'title': '페퍼민트 핀휠 리미티드 에디션'}, {'id': 1, 'title': '아마레티'}, {'id': 108, 'title': '디카페인 포르타도'}, {'id': 110, 'title': '골든 캐러멜'}, {'id': 66, 'title': '니카라과'}, {'id': 133, 'title': '스토미오 부스트'}, {'id': 97, 'title': '비앙코 도피오'}, {'id': 2, 'title': '부케엘라 카 에티오피아'}, {'id': 138, 'title': '바닐라 커스터드 파이'}]"
115,아이스 레제로,"[{'id': 40, 'title': '코코넛 플레이버 오버 아이스'}, {'id': 21, 'title': '바닐리오'}, {'id': 85, 'title': '우무티마와 호수 키부 르완다'}, {'id': 137, 'title': '트로피컬 코코넛 오버 아이스'}, {'id': 38, 'title': '초콜라티노'}, {'id': 127, 'title': '푸어오버 스타일 인텐소'}, {'id': 4, 'title': '카라멜리또'}, {'id': 69, 'title': '노베첸토'}, {'id': 151, 'title': '디카페나토 인텐소'}, {'id': 98, 'title': '비앙코 포르테'}]"
116,이니지오,"[{'id': 23, 'title': '디카페인 비발토 롱고'}, {'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 48, 'title': '프레도 델리카토'}, {'id': 111, 'title': '하프-카페이나토'}, {'id': 24, 'title': '에이지드 수마트라'}, {'id': 136, 'title': '토칸토'}, {'id': 57, 'title': '재마이카 블루 마운틴'}, {'id': 88, 'title': '베네치아'}, {'id': 27, 'title': '디카페인 아르페지오'}, {'id': 7, 'title': '브라질 둘세오'}]"
117,인텐소 (커피),"[{'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 86, 'title': '바닐라'}, {'id': 47, 'title': '필터 스타일 밀드'}, {'id': 16, 'title': '인피니트 고메 헤이즐넛'}, {'id': 103, 'title': '디아볼리토'}, {'id': 52, 'title': '온두로스'}, {'id': 112, 'title': '하와이 코나 리미티드 에디션'}, {'id': 33, 'title': '케이프타운 엔비보 롱고'}, {'id': 21, 'title': '바닐리오'}, {'id': 81, 'title': '타무카 무 짐바브웨'}]"
118,자마이카 블루 마운틴 리미티드 에디션,"[{'id': 14, 'title': '인피니트 에스프레소'}, {'id': 84, 'title': '트리부트 투 트리에스테'}, {'id': 151, 'title': '디카페나토 인텐소'}, {'id': 61, 'title': '림인하 오버 아이스'}, {'id': 32, 'title': '까페지뇨 두 브라질'}, {'id': 88, 'title': '베네치아'}, {'id': 16, 'title': '인피니트 고메 헤이즐넛'}, {'id': 70, 'title': '파푸아뉴기니'}, {'id': 124, 'title': '오다시오'}, {'id': 144, 'title': '디카페나토'}]"
119,멜로지오,"[{'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 95, 'title': '알토 오니체'}, {'id': 99, 'title': '비앙코 피콜로'}, {'id': 121, 'title': '디카페인 멜로지오'}, {'id': 138, 'title': '바닐라 커스터드 파이'}, {'id': 29, 'title': '부에노스 아이레스 롱고'}, {'id': 87, 'title': '바닐라 에클레어'}, {'id': 3, 'title': '카페 이스탄불'}, {'id': 39, 'title': '코코아 트러플'}, {'id': 114, 'title': '아이스 포르테'}]"
120,멜로지오 부스트,"[{'id': 82, 'title': '도쿄 비발또 롱고'}, {'id': 137, 'title': '트로피컬 코코넛 오버 아이스'}, {'id': 86, 'title': '바닐라'}, {'id': 104, 'title': '더블 에스프레소 챠로'}, {'id': 135, 'title': '스위트 바닐라'}, {'id': 131, 'title': '로스트 헤이즐넛'}, {'id': 66, 'title': '니카라과'}, {'id': 124, 'title': '오다시오'}, {'id': 17, 'title': '리니시오 롱고'}, {'id': 63, 'title': '마이애미'}]"
121,디카페인 멜로지오,"[{'id': 19, 'title': '로사바야 데 콜롬비아'}, {'id': 78, 'title': '스쿠로'}, {'id': 55, 'title': '인도네시아'}, {'id': 59, 'title': '카자아르'}, {'id': 86, 'title': '바닐라'}, {'id': 107, 'title': '포르타도'}, {'id': 119, 'title': '멜로지오'}, {'id': 94, 'title': '알토 암브라토'}, {'id': 63, 'title': '마이애미'}, {'id': 139, 'title': '비비다 B12'}]"
122,멕시코,"[{'id': 26, 'title': '아르페지오'}, {'id': 29, 'title': '부에노스 아이레스 롱고'}, {'id': 2, 'title': '부케엘라 카 에티오피아'}, {'id': 88, 'title': '베네치아'}, {'id': 31, 'title': '까페시또 데 푸에르토리코'}, {'id': 77, 'title': '로마'}, {'id': 58, 'title': '카하와야 콩고'}, {'id': 7, 'title': '브라질 둘세오'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 121, 'title': '디카페인 멜로지오'}]"
123,니카라과 라 쿰플리다,"[{'id': 27, 'title': '디카페인 아르페지오'}, {'id': 49, 'title': '프레도 인텐소'}, {'id': 46, 'title': '필터 스타일 인텐스'}, {'id': 54, 'title': '인디아'}, {'id': 136, 'title': '토칸토'}, {'id': 112, 'title': '하와이 코나 리미티드 에디션'}, {'id': 21, 'title': '바닐리오'}, {'id': 20, 'title': '토르타 디 노초올레'}, {'id': 90, 'title': '볼루토'}, {'id': 33, 'title': '케이프타운 엔비보 롱고'}]"
124,오다시오,"[{'id': 98, 'title': '비앙코 포르테'}, {'id': 67, 'title': '나폴리'}, {'id': 86, 'title': '바닐라'}, {'id': 40, 'title': '코코넛 플레이버 오버 아이스'}, {'id': 112, 'title': '하와이 코나 리미티드 에디션'}, {'id': 120, 'title': '멜로지오 부스트'}, {'id': 142, 'title': '아플로라지오'}, {'id': 146, 'title': '엘바조'}, {'id': 118, 'title': '자마이카 블루 마운틴 리미티드 에디션'}, {'id': 31, 'title': '까페시또 데 푸에르토리코'}]"
125,오라푸리오,"[{'id': 152, 'title': '디카페나토 온투오소'}, {'id': 84, 'title': '트리부트 투 트리에스테'}, {'id': 25, 'title': '아마하 아웨 우간다'}, {'id': 5, 'title': '초콜라티노'}, {'id': 109, 'title': '징거브레드 리미티드 에디션'}, {'id': 134, 'title': '솔레리오'}, {'id': 113, 'title': '헤이즐리노 머핀'}, {'id': 33, 'title': '케이프타운 엔비보 롱고'}, {'id': 140, 'title': '볼테소'}, {'id': 137, 'title': '트로피컬 코코넛 오버 아이스'}]"
126,페퍼민트 핀휠 리미티드 에디션,"[{'id': 114, 'title': '아이스 포르테'}, {'id': 69, 'title': '노베첸토'}, {'id': 70, 'title': '파푸아뉴기니'}, {'id': 132, 'title': '스토미오'}, {'id': 136, 'title': '토칸토'}, {'id': 22, 'title': '비발토 롱고'}, {'id': 21, 'title': '바닐리오'}, {'id': 77, 'title': '로마'}, {'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 79, 'title': '상하이 롱고'}]"
127,푸어오버 스타일 인텐소,"[{'id': 97, 'title': '비앙코 도피오'}, {'id': 136, 'title': '토칸토'}, {'id': 139, 'title': '비비다 B12'}, {'id': 105, 'title': '더블 에스프레소 돌체'}, {'id': 115, 'title': '아이스 레제로'}, {'id': 109, 'title': '징거브레드 리미티드 에디션'}, {'id': 55, 'title': '인도네시아'}, {'id': 47, 'title': '필터 스타일 밀드'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 37, 'title': '키아로'}]"
128,푸어오버 스타일 밀드,"[{'id': 117, 'title': '인텐소 (커피)'}, {'id': 119, 'title': '멜로지오'}, {'id': 130, 'title': '리치 초콜렛'}, {'id': 69, 'title': '노베첸토'}, {'id': 137, 'title': '트로피컬 코코넛 오버 아이스'}, {'id': 131, 'title': '로스트 헤이즐넛'}, {'id': 145, 'title': '돌체'}, {'id': 57, 'title': '재마이카 블루 마운틴'}, {'id': 25, 'title': '아마하 아웨 우간다'}, {'id': 12, 'title': '포르티시오 롱고'}]"
129,펌킨 스파이스 케이크 리미티드 에디션,"[{'id': 17, 'title': '리니시오 롱고'}, {'id': 5, 'title': '초콜라티노'}, {'id': 10, 'title': '포레스트 블랙'}, {'id': 80, 'title': '스톡홀름 포티시오 롱고'}, {'id': 138, 'title': '바닐라 커스터드 파이'}, {'id': 34, 'title': '카프리치오'}, {'id': 56, 'title': '이스탄불 에스프레소'}, {'id': 57, 'title': '재마이카 블루 마운틴'}, {'id': 136, 'title': '토칸토'}, {'id': 140, 'title': '볼테소'}]"
130,리치 초콜렛,"[{'id': 14, 'title': '인피니트 에스프레소'}, {'id': 144, 'title': '디카페나토'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 110, 'title': '골든 캐러멜'}, {'id': 135, 'title': '스위트 바닐라'}, {'id': 151, 'title': '디카페나토 인텐소'}, {'id': 134, 'title': '솔레리오'}, {'id': 13, 'title': '인드리야'}, {'id': 70, 'title': '파푸아뉴기니'}, {'id': 132, 'title': '스토미오'}]"
131,로스트 헤이즐넛,"[{'id': 101, 'title': '초콜릿 퍼지'}, {'id': 20, 'title': '토르타 디 노초올레'}, {'id': 142, 'title': '아플로라지오'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 64, 'title': '밀라노 인텐소'}, {'id': 120, 'title': '멜로지오 부스트'}, {'id': 66, 'title': '니카라과'}, {'id': 49, 'title': '프레도 인텐소'}, {'id': 27, 'title': '디카페인 아르페지오'}, {'id': 99, 'title': '비앙코 피콜로'}]"
132,스토미오,"[{'id': 126, 'title': '페퍼민트 핀휠 리미티드 에디션'}, {'id': 15, 'title': '인피니트 후루티 라즈베리'}, {'id': 54, 'title': '인디아'}, {'id': 67, 'title': '나폴리'}, {'id': 130, 'title': '리치 초콜렛'}, {'id': 6, 'title': '다르칸'}, {'id': 80, 'title': '스톡홀름 포티시오 롱고'}, {'id': 139, 'title': '비비다 B12'}, {'id': 4, 'title': '카라멜리또'}, {'id': 1, 'title': '아마레티'}]"
133,스토미오 부스트,"[{'id': 35, 'title': '카라멜 크레임 브륄레'}, {'id': 51, 'title': '하와이 코나'}, {'id': 44, 'title': '에스페란사 데 콜롬비아'}, {'id': 114, 'title': '아이스 포르테'}, {'id': 99, 'title': '비앙코 피콜로'}, {'id': 144, 'title': '디카페나토'}, {'id': 19, 'title': '로사바야 데 콜롬비아'}, {'id': 145, 'title': '돌체'}, {'id': 95, 'title': '알토 오니체'}, {'id': 125, 'title': '오라푸리오'}]"
134,솔레리오,"[{'id': 125, 'title': '오라푸리오'}, {'id': 103, 'title': '디아볼리토'}, {'id': 130, 'title': '리치 초콜렛'}, {'id': 1, 'title': '아마레티'}, {'id': 145, 'title': '돌체'}, {'id': 66, 'title': '니카라과'}, {'id': 152, 'title': '디카페나토 온투오소'}, {'id': 96, 'title': '아론디오'}, {'id': 51, 'title': '하와이 코나'}, {'id': 35, 'title': '카라멜 크레임 브륄레'}]"
135,스위트 바닐라,"[{'id': 15, 'title': '인피니트 후루티 라즈베리'}, {'id': 112, 'title': '하와이 코나 리미티드 에디션'}, {'id': 130, 'title': '리치 초콜렛'}, {'id': 110, 'title': '골든 캐러멜'}, {'id': 120, 'title': '멜로지오 부스트'}, {'id': 146, 'title': '엘바조'}, {'id': 88, 'title': '베네치아'}, {'id': 84, 'title': '트리부트 투 트리에스테'}, {'id': 62, 'title': '리반토'}, {'id': 67, 'title': '나폴리'}]"
136,토칸토,"[{'id': 105, 'title': '더블 에스프레소 돌체'}, {'id': 22, 'title': '비발토 롱고'}, {'id': 51, 'title': '하와이 코나'}, {'id': 127, 'title': '푸어오버 스타일 인텐소'}, {'id': 89, 'title': '비엔나 리니지오 롱고'}, {'id': 41, 'title': '콜롬비아'}, {'id': 10, 'title': '포레스트 블랙'}, {'id': 126, 'title': '페퍼민트 핀휠 리미티드 에디션'}, {'id': 66, 'title': '니카라과'}, {'id': 116, 'title': '이니지오'}]"
137,트로피컬 코코넛 오버 아이스,"[{'id': 120, 'title': '멜로지오 부스트'}, {'id': 144, 'title': '디카페나토'}, {'id': 115, 'title': '아이스 레제로'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}, {'id': 69, 'title': '노베첸토'}, {'id': 59, 'title': '카자아르'}, {'id': 104, 'title': '더블 에스프레소 챠로'}, {'id': 125, 'title': '오라푸리오'}, {'id': 97, 'title': '비앙코 도피오'}, {'id': 56, 'title': '이스탄불 에스프레소'}]"
138,바닐라 커스터드 파이,"[{'id': 145, 'title': '돌체'}, {'id': 97, 'title': '비앙코 도피오'}, {'id': 108, 'title': '디카페인 포르타도'}, {'id': 35, 'title': '카라멜 크레임 브륄레'}, {'id': 129, 'title': '펌킨 스파이스 케이크 리미티드 에디션'}, {'id': 17, 'title': '리니시오 롱고'}, {'id': 11, 'title': '포레스트 프룻'}, {'id': 75, 'title': '리스트레또'}, {'id': 52, 'title': '온두로스'}, {'id': 119, 'title': '멜로지오'}]"
139,비비다 B12,"[{'id': 127, 'title': '푸어오버 스타일 인텐소'}, {'id': 114, 'title': '아이스 포르테'}, {'id': 109, 'title': '징거브레드 리미티드 에디션'}, {'id': 8, 'title': '엔비보 롱고'}, {'id': 1, 'title': '아마레티'}, {'id': 107, 'title': '포르타도'}, {'id': 50, 'title': '갈라파고스 스페셜 리저브'}, {'id': 58, 'title': '카하와야 콩고'}, {'id': 121, 'title': '디카페인 멜로지오'}, {'id': 97, 'title': '비앙코 도피오'}]"
140,볼테소,"[{'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 14, 'title': '인피니트 에스프레소'}, {'id': 19, 'title': '로사바야 데 콜롬비아'}, {'id': 3, 'title': '카페 이스탄불'}, {'id': 105, 'title': '더블 에스프레소 돌체'}, {'id': 15, 'title': '인피니트 후루티 라즈베리'}, {'id': 145, 'title': '돌체'}, {'id': 35, 'title': '카라멜 크레임 브륄레'}, {'id': 148, 'title': '지오르니오'}, {'id': 129, 'title': '펌킨 스파이스 케이크 리미티드 에디션'}]"
141,위스키 에센스,"[{'id': 86, 'title': '바닐라'}, {'id': 34, 'title': '카프리치오'}, {'id': 54, 'title': '인디아'}, {'id': 113, 'title': '헤이즐리노 머핀'}, {'id': 35, 'title': '카라멜 크레임 브륄레'}, {'id': 27, 'title': '디카페인 아르페지오'}, {'id': 149, 'title': '인피니티 더블 에스프레소'}, {'id': 81, 'title': '타무카 무 짐바브웨'}, {'id': 23, 'title': '디카페인 비발토 롱고'}, {'id': 37, 'title': '키아로'}]"
142,아플로라지오,"[{'id': 131, 'title': '로스트 헤이즐넛'}, {'id': 5, 'title': '초콜라티노'}, {'id': 111, 'title': '하프-카페이나토'}, {'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 124, 'title': '오다시오'}, {'id': 85, 'title': '우무티마와 호수 키부 르완다'}, {'id': 36, 'title': '카라멜로'}, {'id': 107, 'title': '포르타도'}, {'id': 146, 'title': '엘바조'}, {'id': 88, 'title': '베네치아'}]"
143,비안코 레게로,"[{'id': 57, 'title': '재마이카 블루 마운틴'}, {'id': 112, 'title': '하와이 코나 리미티드 에디션'}, {'id': 35, 'title': '카라멜 크레임 브륄레'}, {'id': 55, 'title': '인도네시아'}, {'id': 87, 'title': '바닐라 에클레어'}, {'id': 40, 'title': '코코넛 플레이버 오버 아이스'}, {'id': 51, 'title': '하와이 코나'}, {'id': 2, 'title': '부케엘라 카 에티오피아'}, {'id': 42, 'title': '코르토'}, {'id': 122, 'title': '멕시코'}]"
144,디카페나토,"[{'id': 130, 'title': '리치 초콜렛'}, {'id': 110, 'title': '골든 캐러멜'}, {'id': 62, 'title': '리반토'}, {'id': 137, 'title': '트로피컬 코코넛 오버 아이스'}, {'id': 58, 'title': '카하와야 콩고'}, {'id': 34, 'title': '카프리치오'}, {'id': 55, 'title': '인도네시아'}, {'id': 133, 'title': '스토미오 부스트'}, {'id': 121, 'title': '디카페인 멜로지오'}, {'id': 72, 'title': '페루 오가닉'}]"
145,돌체,"[{'id': 148, 'title': '지오르니오'}, {'id': 138, 'title': '바닐라 커스터드 파이'}, {'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 152, 'title': '디카페나토 온투오소'}, {'id': 107, 'title': '포르타도'}, {'id': 66, 'title': '니카라과'}, {'id': 69, 'title': '노베첸토'}, {'id': 52, 'title': '온두로스'}, {'id': 38, 'title': '초콜라티노'}, {'id': 128, 'title': '푸어오버 스타일 밀드'}]"
146,엘바조,"[{'id': 4, 'title': '카라멜리또'}, {'id': 135, 'title': '스위트 바닐라'}, {'id': 36, 'title': '카라멜로'}, {'id': 88, 'title': '베네치아'}, {'id': 124, 'title': '오다시오'}, {'id': 76, 'title': '디카페인 리스트레또'}, {'id': 99, 'title': '비앙코 피콜로'}, {'id': 32, 'title': '까페지뇨 두 브라질'}, {'id': 142, 'title': '아플로라지오'}, {'id': 37, 'title': '키아로'}]"
147,포레스트 푸르트,"[{'id': 86, 'title': '바닐라'}, {'id': 78, 'title': '스쿠로'}, {'id': 2, 'title': '부케엘라 카 에티오피아'}, {'id': 92, 'title': '알티시오'}, {'id': 37, 'title': '키아로'}, {'id': 113, 'title': '헤이즐리노 머핀'}, {'id': 120, 'title': '멜로지오 부스트'}, {'id': 89, 'title': '비엔나 리니지오 롱고'}, {'id': 101, 'title': '초콜릿 퍼지'}, {'id': 131, 'title': '로스트 헤이즐넛'}]"
148,지오르니오,"[{'id': 145, 'title': '돌체'}, {'id': 85, 'title': '우무티마와 호수 키부 르완다'}, {'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 50, 'title': '갈라파고스 스페셜 리저브'}, {'id': 31, 'title': '까페시또 데 푸에르토리코'}, {'id': 17, 'title': '리니시오 롱고'}, {'id': 87, 'title': '바닐라 에클레어'}, {'id': 105, 'title': '더블 에스프레소 돌체'}, {'id': 62, 'title': '리반토'}, {'id': 54, 'title': '인디아'}]"
149,인피니티 더블 에스프레소,"[{'id': 30, 'title': '까페시또 데 쿠바'}, {'id': 33, 'title': '케이프타운 엔비보 롱고'}, {'id': 141, 'title': '위스키 에센스'}, {'id': 14, 'title': '인피니트 에스프레소'}, {'id': 9, 'title': '포레스트 아몬드 플레이버'}, {'id': 36, 'title': '카라멜로'}, {'id': 61, 'title': '림인하 오버 아이스'}, {'id': 152, 'title': '디카페나토 온투오소'}, {'id': 25, 'title': '아마하 아웨 우간다'}, {'id': 48, 'title': '프레도 델리카토'}]"
150,인텐소 (알토),"[{'id': 106, 'title': '더블 에스프레소 스쿠로'}, {'id': 66, 'title': '니카라과'}, {'id': 7, 'title': '브라질 둘세오'}, {'id': 27, 'title': '디카페인 아르페지오'}, {'id': 51, 'title': '하와이 코나'}, {'id': 44, 'title': '에스페란사 데 콜롬비아'}, {'id': 110, 'title': '골든 캐러멜'}, {'id': 13, 'title': '인드리야'}, {'id': 135, 'title': '스위트 바닐라'}, {'id': 3, 'title': '카페 이스탄불'}]"
151,디카페나토 인텐소,"[{'id': 29, 'title': '부에노스 아이레스 롱고'}, {'id': 6, 'title': '다르칸'}, {'id': 70, 'title': '파푸아뉴기니'}, {'id': 118, 'title': '자마이카 블루 마운틴 리미티드 에디션'}, {'id': 18, 'title': '파리 블랙'}, {'id': 87, 'title': '바닐라 에클레어'}, {'id': 115, 'title': '아이스 레제로'}, {'id': 145, 'title': '돌체'}, {'id': 121, 'title': '디카페인 멜로지오'}, {'id': 130, 'title': '리치 초콜렛'}]"
152,디카페나토 온투오소,"[{'id': 125, 'title': '오라푸리오'}, {'id': 14, 'title': '인피니트 에스프레소'}, {'id': 145, 'title': '돌체'}, {'id': 7, 'title': '브라질 둘세오'}, {'id': 78, 'title': '스쿠로'}, {'id': 33, 'title': '케이프타운 엔비보 롱고'}, {'id': 61, 'title': '림인하 오버 아이스'}, {'id': 38, 'title': '초콜라티노'}, {'id': 83, 'title': '트리부트 투 밀라노'}, {'id': 75, 'title': '리스트레또'}]"
